ID,Suspected,Laboratory Detected Substances,Type,Date,State / Group,Location
8586,"Fentanyl, Xylazine","Fentanyl (10)
Cocaine (1)
Xylazine (13)
4-ANPP (1)
Phenethyl 4-ANPP (trace)",Community Sample,06/2023,Rhode Island,Providence
8591,Xylazine,"Ethyl 4-ANPP (Primary)
Methamphetamine (Trace)
4-ANPP (Primary)
Phenethyl 4-ANPP (Primary)
N-Butyl-Aniline (Trace)
1-Phenethyl-4-Propionyloxypiperidine (Trace)
N-Phenylpropanamide (Trace)
Fentanyl (Primary)
Caffeine (Trace)
Acetyl Fentanyl (Trace)",Community Sample,06/2023,New York,Johnson City
9158,Dope,"Fentanyl (10)
Para-fluorofentanyl (trace)
4-ANPP (4)
Gabapentin (trace)
Caffeine (trace)
Phenethyl-4-ANPP (trace)
Xylazine (trace)",Community Sample,06/2023,Massachusetts,Boston
8603,Fentanyl,"Cocaine (Major)
Phenacetin (Major)
Benzoylecgonine (Major)
Ecgonine methyl ester (Minor)
Norcocaine (Minor)",Community Sample,06/2023,Massachusetts,Fall River
8595,Cocaine (Powder),Methamphetamine (Primary),Community Sample,06/2023,Washington,Spokane
8596,Methamphetamine,Methamphetamine (Primary),Community Sample,06/2023,Washington,Spokane
10408,"Benzo Related Substance (e.g. Alprazolam (Xanax), Bromazolam, Etizolam, RCs)",Alprazolam (Major),Community Sample,06/2023,Michigan,Grand Rapids
10409,Heroin,"Fentanyl (Major)
Diphenhydramine (Major)
Quinine (Major)
Heroin (Trace)
Caffeine (Trace)
4-ANPP (Trace)
Doxylamine (Trace)
Paracetamol (Acetaminophen) (Trace)
Phenethyl 4-ANPP (Trace)
N-Pyrrolidino Protonitazene (Trace)",Community Sample,06/2023,Michigan,Grand Rapids
10410,Heroin,"Fentanyl (Major)
4-ANPP (Major)
Diphenhydramine (Major)
Caffeine (Major)
Paracetamol (Acetaminophen) (Trace)
Phenethyl 4-ANPP (Trace)
Ethyl-4-ANPP (Trace)
N-phenylpropanamide (Trace)",Community Sample,06/2023,Michigan,Grand Rapids
10407,Heroin,"Diphenhydramine (Major)
4-ANPP (Major)
Caffeine (Major)
Fentanyl (Major)
Heroin (Major)
Cocaine (Major)
Phenethyl 4-ANPP (Trace)
Ethyl-4-ANPP (Trace)
Paracetamol (Acetaminophen) (Trace)
Quinine (Trace)
Xylazine (Trace)
N-phenylpropanamide (Trace)
Acetylcodeine (Trace)",Community Sample,06/2023,Michigan,Grand Rapids
8597,"Fentanyl, Methamphetamine",Methamphetamine (Primary),Community Sample,06/2023,Washington,Spokane
8598,Methamphetamine,"N
N-Dimethylamphetamine (DMA) (Primary)
Methamphetamine (Primary)",Community Sample,06/2023,Washington,Spokane
8600,Heroin,"Caffeine (Primary)
Fentanyl (Trace)
Quinine (Trace)
4-ANPP (Trace)
Xylazine (Primary)",Community Sample,06/2023,New York,Watertown
8601,Crack (Rock),"Cocaine (Major)
Benzoylecgonine (Minor)
Ecgonine methyl ester (Minor)",Community Sample,06/2023,Massachusetts,Brockton
8602,Crack (Rock),"Cocaine (Major)
Benzoylecgonine (Minor)
Ecgonine methyl ester (Minor)",Community Sample,06/2023,Massachusetts,Brockton
8589,Fentanyl,"Fentanyl (10)
Xylazine (12)
4-ANPP (1)",Community Sample,06/2023,Rhode Island,Providence
8594,"Fentanyl, Methamphetamine, Benzo Related Substance (e.g. Alprazolam (Xanax), Bromazolam, Etizolam, RCs)",Methamphetamine (Primary),Community Sample,06/2023,Washington,Spokane
8587,Crack (Rock),Cocaine (Primary),Community Sample,06/2023,New York,Albany
8389,"Heroin, Fentanyl","Procaine (Major)
Cocaine (Minor)
Phenacetin (Minor)
Xylazine (Major)
Quinine Caffeine Fentanyl (Major)
4-ANPP (Minor)
Para-fluorofentanyl (Minor)
Temazepam (Minor)
Despropionyl-para-fluorofentanyl (Minor)
Methadone (Minor)
Norfentanyl (Minor)
4-aniliopiperidine (Minor)",Community Sample,06/2023,Connecticut,Bridgeport
8369,Heroin,"Cocaine (70)
Fentanyl (30)
Xylazine (20)
4-ANPP (10)
Caffeine (10)
Heroin (2)
Methylecgonidine (2)
Ethyl-4-ANPP (1)",Community Sample,06/2023,Massachusetts,Pittsfield
8368,"Heroin, Fentanyl","Fentanyl (80)
Xylazine (40)
4-ANPP (20)
Lidocaine (10)
Caffeine (5)
Ethyl-4-ANPP (1)",Community Sample,06/2023,Massachusetts,Pittsfield
8366,Heroin,"Fentanyl (130)
Caffeine (90)
Xylazine (70)
4-ANPP (60)
Lidocaine (10)
Heroin (1)",Community Sample,06/2023,Massachusetts,Pittsfield
8367,Heroin,"Cocaine (120.00)
Fentanyl (65.00)
Caffeine (40.00)
Xylazine (30.00)
4-ANPP (25.00)
Lidocaine (5.00)
Methylecgonidine (5.00)
Methylsulfonylmethane (2.50)
Phenethyl 4-ANPP (1.00)",Community Sample,06/2023,Massachusetts,Pittsfield
8344,Marijuana,"Cocaine (Minor)
Delta-9-THC (Major)
Cannabinol (Minor)",Community Sample,06/2023,Connecticut,New Haven
8341,Methamphetamine,"Methamphetamine (9)
Amphetamine (1)
N
N-Dimethylamphetamine (1)",Community Sample,06/2023,Massachusetts,Boston
8338,Fentanyl,"Caffeine (Major)
Lidocaine (Minor)
Fentanyl (Major)
Phenethyl 4-ANPP (Major)
4-ANPP (Minor)
Norfentanyl (Minor)
Acetylfentanyl (Minor)
Xylazine (Trace)",Community Sample,06/2023,Vermont,Bennington
8343,"Methylenedioxymethamphetamine (MDMA), Gabapentin",Gabapentin (NA),Community Sample,06/2023,Rhode Island,North Providence
8342,Fentanyl,"Fentanyl (10)
4-ANPP (2)
Caffeine (1)",Community Sample,06/2023,Rhode Island,Providence
8340,Fentanyl,"Fentanyl (10)
4-ANPP (2)",Community Sample,06/2023,Vermont,Brattleboro
8339,"Fentanyl, Xylazine","Fentanyl (10)
Xylazine (10)",Community Sample,06/2023,Vermont,Brattleboro
8337,Fentanyl,"Caffeine (Major)
Lidocaine (Minor)
Fentanyl (Major)
Phenethyl 4-ANPP (Major)
4-ANPP (Minor)
Norfentanyl (Minor)
Acetylfentanyl (Minor)
Xylazine (Trace)",Community Sample,06/2023,Vermont,Bennington
8333,Fentanyl,"4-ANPP (Trace)
Xylazine (Primary)
P-Fluorofentanyl (Trace)
Fentanyl (Primary)
Cocaine (Powder) (Trace)",Community Sample,06/2023,New York,Watertown
8336,Unknown,"N
N-Dimethylpentylone (Primary)",Community Sample,06/2023,New York,Watertown
8335,molly,"N
N-Dimethylpentylone (Primary)",Community Sample,06/2023,New York,Watertown
10392,Crack (Rock),Cocaine (Major),Community Sample,06/2023,Michigan,Grand Rapids
10394,Heroin,"Diphenhydramine (Major)
Caffeine (Major)
4-ANPP (Major)
Fentanyl (Major)
Paracetamol (Acetaminophen) (Trace)
Acetylfentanyl (Trace)
Phenethyl 4-ANPP (Trace)
Ethyl-4-ANPP (Trace)
Quinine (Trace)",Community Sample,06/2023,Michigan,Grand Rapids
10393,Heroin,"4-ANPP (Major)
Caffeine (Major)
Diphenhydramine (Major)
Fentanyl (Major)
Methamphetamine (Major)
Acetaminophen (Trace)
Acetyl Fentanyl (Trace)
Ethyl 4-ANPP (Trace)
Gabapentin (Trace)
Lidocaine (Trace)
Phenethyl 4-ANPP (Trace)",Community Sample,06/2023,Michigan,Grand Rapids
8381,"Benzo Related Substance (e.g. Alprazolam (Xanax), Bromazolam, Etizolam, RCs)",Bromazolam (10),Community Sample,06/2023,Connecticut,Bridgeport
8387,Crack (Rock),"Cocaine (10)
Delta-8-THC (trace)
Nicotine (trace)
Caffeine (trace)
Cannabinol (trace)
Norcocaine (trace)
Hydroxyzine (trace)",Community Sample,06/2023,Connecticut,Bridgeport
8385,Heroin,"Fentanyl (20)
Xylazine (10)
4-ANPP (5)
Phenethyl 4-ANPP (1)",Community Sample,06/2023,Massachusetts,Pittsfield
8386,Heroin,"Tetracaine (25)
Caffeine (20)
Fentanyl (20)
Xylazine (20)
Procaine (15)
Cocaine (10)
Heroin (10)
4-Fluorofentanyl (5)
6-Acetylmorphine (5)
4-fluoro-norfentanyl (1)
Despropionyl-4-fluorofentanyl (1)",Community Sample,06/2023,Massachusetts,Pittsfield
8384,Heroin,"Caffeine (1.50)
4-ANPP (1.00)
Fentanyl (1.00)",Community Sample,06/2023,Massachusetts,Pittsfield
8383,"Heroin, Fentanyl","Fentanyl (20)
Xylazine (20)
4-ANPP (1)
4-Fluorofentanyl (1)",Community Sample,06/2023,Massachusetts,Pittsfield
8382,Heroin,"Fentanyl (24)
Procaine (16)
4-ANPP (6)
Caffeine (6)
Xylazine (4)
Heroin (2)
6-Acetylmorphine (1)",Community Sample,06/2023,Massachusetts,Pittsfield
8380,Heroin,"Fentanyl (25)
Xylazine (10)
4-ANPP (5)
Phenethyl 4-ANPP (1)",Community Sample,06/2023,Massachusetts,Pittsfield
8372,Fake,"Paracetamol (Acetaminophen) (Minor)
Fentanyl (Minor)
Methamphetamine (Major)
Xylazine (Minor)
Para-fluorofentanyl (Minor)
4-ANPP (Minor)",Community Sample,06/2023,Massachusetts,Hyannis
8379,Heroin,"Caffeine (40)
Fentanyl (30)
Xylazine (28)
4-ANPP (20)
Phenethyl 4-ANPP (2)
Heroin (1)",Community Sample,06/2023,Massachusetts,Pittsfield
8378,Heroin,"Fentanyl (80)
Xylazine (40)
4-ANPP (20)
Phenethyl 4-ANPP (1)",Community Sample,06/2023,Massachusetts,Pittsfield
8376,Methamphetamine,"Paracetamol (Acetaminophen) (Minor)
Methylphenidate (Minor)
Fentanyl (Minor)
Methamphetamine (Major)
Xylazine (Minor)
Para-fluorofentanyl (Minor)",Community Sample,06/2023,Massachusetts,Truro
8375,Fentanyl,"Paracetamol (Acetaminophen) (Minor)
Fentanyl (Major)
Methamphetamine (Major)
Xylazine (Major)
Para-fluorofentanyl (Minor)
4-ANPP (Minor)
Phenethyl 4-ANPP (Minor)",Community Sample,06/2023,Massachusetts,Truro
8374,Fentanyl,"Fentanyl (Minor)
Xylazine (Major)
Para-fluorofentanyl (Minor)
4-ANPP (Minor)
Despropionyl-para-fluorofentanyl (Minor)",Community Sample,06/2023,Massachusetts,Falmouth
8373,Idk,"Paracetamol (Acetaminophen) (Minor)
Fentanyl (Minor)
Methamphetamine (Major)
Xylazine (Minor)
Para-fluorofentanyl (Minor)",Community Sample,06/2023,Massachusetts,Hyannis
8334,Crack (Rock),"Cocaine (Powder) (Primary)
Tetramisole/Levamisole (Trace)",Community Sample,06/2023,New York,Watertown
8331,Fentanyl,"Xylazine (Major)
Fentanyl (Minor)
Methamphetamine (Minor)
Para-fluorofentanyl (Minor)
4-ANPP (Minor)
Despropionyl-para-fluorofentanyl (Minor)
Paracetamol (Acetaminophen) (Minor)",Community Sample,06/2023,Massachusetts,Orleans
8330,"Fentanyl, Methamphetamine","Xylazine (Major)
Fentanyl (Minor)
Methamphetamine (Minor)
Para-fluorofentanyl (Minor)
4-ANPP (Minor)
Despropionyl-para-fluorofentanyl (Minor)
Lorazepam (Minor)
Xylazine (Major)
Fentanyl (Minor)
Methamphetamine (Minor)
Para-fluorofentanyl (Minor)
4-ANPP (Minor)
Despropionyl-para-fluorofentanyl (Minor)
Lorazepam (Minor)",Community Sample,06/2023,Massachusetts,Mashpee
8283,Crack (Rock),Cocaine (Powder) (Primary),Community Sample,06/2023,New York,Watertown
8288,Cocaine (Powder),Cocaine (Powder) (Primary),Community Sample,06/2023,Washington,Seattle
8287,Olly,"N
N-Dimethylpentylone (Primary)",Community Sample,06/2023,New York,Watertown
8286,Heroin,"Caffeine (Primary)
4-ANPP (Primary)
Quinine (Trace)
Fentanyl (Primary)
Cocaine (Powder) (Primary)",Community Sample,06/2023,New York,Watertown
8285,Methamphetamine,Methamphetamine (Primary),Community Sample,06/2023,New York,Watertown
8284,Cocaine (Powder),Cocaine (Powder) (Primary),Community Sample,06/2023,Washington,Seattle
8585,"Methamphetamine, with some downer",Methamphetamine (Primary),Community Sample,06/2023,Washington,Spokane
10403,Heroin,"4-ANPP (Major)
Diphenhydramine (Major)
Fentanyl (Major)
N-phenylpropanamide (Trace)
Methamphetamine (Trace)
Quinine (Trace)
Phenethyl 4-ANPP (Trace)",Community Sample,06/2023,Michigan,Grand Rapids
8305,Ketamine,Ketamine (Primary),Community Sample,06/2023,Washington,Seattle
9159,"Benzo Related Substance (e.g. Alprazolam (Xanax), Bromazolam, Etizolam, RCs)",Bromazolam (10),Community Sample,06/2023,Massachusetts,Boston
10404,Crack (Rock),Cocaine (Major),Community Sample,06/2023,Michigan,Grand Rapids
10405,Methamphetamine,"Dimethyl Sulfone (Methylsulfonylmethane MSM) (Trace)
Methamphetamine (Primary)",Community Sample,06/2023,Michigan,Grand Rapids
8270,"Heroin, Fentanyl","Fentanyl (60.00)
4-ANPP (20.00)
Niacinamide (20.00)
Heroin (2.00)
6-Acetylmorphine (1.00)",Community Sample,06/2023,Massachusetts,Revere
8281,Fentanyl,"Fentanyl (Major)
Xylazine (Minor)
4-ANPP (Minor)
Phenethyl 4-ANPP (Minor)
Fentanyl (Minor)
Acetylfentanyl (Minor)",Community Sample,06/2023,Vermont,Brattleboro
8282,Cocaine (Powder),Cocaine (Primary),Community Sample,06/2023,New York,Watertown
8303,MDA,"3
4-MDMA (Primary)",Community Sample,06/2023,Washington,Seattle
8307,Fentanyl,"Fentanyl (Primary)
Ethyl 4-ANPP (Trace)
4-ANPP (Primary)",Community Sample,06/2023,Washington,Seattle
8646,Methamphetamine,"Fentanyl (10)
Xylazine (4)",Community Sample,06/2023,Massachusetts,Boston
8323,Crack (Rock),"Cocaine (33.33)
Methylecgonidine (1.00)",Community Sample,06/2023,Massachusetts,Brockton
8647,Methamphetamine,Methamphetamine (10),Community Sample,06/2023,Massachusetts,Boston
8329,Heroin,"Fentanyl (10)
Para-fluorofentanyl (trace)
Cocaine (trace)
Procaine (29)
Xylazine (25)
Noscapine (2)
4-ANPP (1)",Community Sample,06/2023,Connecticut,New Haven
8328,Heroin,"Caffeine (Minor)
Fentanyl (Major)
Xylazine (Major)
4-ANPP (Minor)
Phenethyl 4-ANPP (Minor)",Community Sample,06/2023,Connecticut,New Haven
8327,Crack (Rock),Cocaine (1),Community Sample,06/2023,Connecticut,New Haven
8326,Crack (Rock),"Cocaine (10)
Levamisole (trace)
Norcocaine (trace)",Community Sample,06/2023,Connecticut,New Haven
8324,Crack (Rock),"Cocaine (10)
Benzoylecgonine (trace)
Levamisole (trace)
Norcocaine (trace)",Community Sample,06/2023,Connecticut,New Haven
8322,unknown Pill,"Caffeine (Major)
Cocaine (Minor)",Community Sample,06/2023,Connecticut,Fairfield
8306,Fentanyl,"1-Phenethyl-4-Propionyloxypiperidine (Trace)
Phenethyl 4-ANPP (Primary)
Fentanyl (Primary)
Ethyl 4-ANPP (Primary)
4-ANPP (Primary)
N-Butyl-Aniline (Trace)",Community Sample,06/2023,Washington,Seattle
8313,"Fentanyl, Xylazine","Fentanyl (10)
Xylazine (9)
4-ANPP (1)
Phenethyl 4-ANPP (trace)",Community Sample,06/2023,Rhode Island,Providence
8312,"Fentanyl, Xylazine","Fentanyl (10)
Xylazine (10)
4-ANPP (1)
Phenethyl 4-ANPP (trace)",Community Sample,06/2023,Rhode Island,Providence
8311,Methamphetamine,Methamphetamine (1),Community Sample,06/2023,Massachusetts,Quincy
10389,Heroin,"Fentanyl (Major)
Heroin (Major)
4-ANPP (Major)
Phenethyl 4-ANPP (Trace)
Acetylcodeine (Trace)
6-Monoacetylmorphine (6-MAM) (Trace)",Community Sample,06/2023,Michigan,Grand Rapids
8645,Dope,"Fentanyl (10)
4-ANPP (2)",Community Sample,06/2023,Massachusetts,Boston
8308,"Fentanyl, Xylazine","Paracetamol (Acetaminophen) (Minor)
Fentanyl (Major)
Methamphetamine (Major)
Phenethyl 4-ANPP (Major)
Acetylfentanyl (Minor)
4-ANPP (Minor)
Xylazine (Trace)",Community Sample,06/2023,Massachusetts,Hyannis
8388,cbd,"Delta-9 Tetrahydrocannabinol (10)
Cannabinol (2)",Community Sample,06/2023,Connecticut,Bridgeport
8332,Fentanyl,"Fentanyl (Primary)
Lidocaine (Trace)
Cocaine (Powder) (Trace)
Xylazine (Primary)
Heroin (Trace)
P-Fluorofentanyl (Trace)
Caffeine (Primary)
Quinine (Trace)
Phenethyl 4-ANPP (Trace)",Community Sample,06/2023,New York,Watertown
8390,Fentanyl,"Cocaine (Primary)
4-ANPP (Primary)
Fentanyl (Primary)",Community Sample,06/2023,New York,Albany
8411,"Fentanyl, M30 Pill (Percocet, Perc30, OC30)","Paracetamol (Acetaminophen) (Minor)
Methylphenidate (Minor)
Fentanyl (Major)
Methamphetamine (Major)
Xylazine (Minor)
Phenethyl 4-ANPP (Minor)
4-ANPP (Minor)
Lorazepam (Minor)",Community Sample,06/2023,Massachusetts,Falmouth
8583,Heroin,"N-Phenylpropanamide (Trace)
Caffeine (Primary)
4-ANPP (Primary)
Xylazine (Primary)
Heroin (Trace)
Fentanyl (Primary)
Phenethyl 4-ANPP (Trace)
Diphenhydramine (Trace)",Community Sample,06/2023,New York,Johnson City
8580,Cocaine (Powder),Cocaine (Primary),Community Sample,06/2023,New York,Albany
8412,"Methamphetamine, Unknown","4-ethylamphetamine (Major)
Methamphetamine (Major)
Amphetamine (Minor)
N-propylaphetamine (Minor)",Community Sample,06/2023,Massachusetts,Hyannis
8573,Fentanyl,"Cocaine (Minor)
Fentanyl (Major)
Xylazine (Major)
Phenethyl 4-ANPP (Minor)
4-ANPP (Minor)",Drug Seizure Sample,06/2023,Massachusetts,Lynn
8577,Other Drug,Gabapentin (NA),Drug Seizure Sample,06/2023,Massachusetts,Lynn
8576,Other Drug,Clonazepam (10),Drug Seizure Sample,06/2023,Massachusetts,Lynn
8575,Crack (Rock),"Cocaine (10)
Levamisole (2)",Drug Seizure Sample,06/2023,Massachusetts,Lynn
8409,MDMA,"3
4-MDMA (Primary)
Ketamine (Trace)",Community Sample,06/2023,Washington,Seattle
8571,Fentanyl,"Fentanyl (Major)
Phenethyl 4-ANPP (Minor)
4-ANPP (Minor)",Drug Seizure Sample,06/2023,Massachusetts,Lynn
8570,Fentanyl,"Cocaine (Minor)
Fentanyl (Major)
4-ANPP (Minor)
Phenethyl 4-ANPP (Minor)",Drug Seizure Sample,06/2023,Massachusetts,Lynn
8574,Crack (Rock),"Cocaine (10)
Norcocaine (trace)",Drug Seizure Sample,06/2023,Massachusetts,Lynn
8569,Fentanyl,"Fentanyl (Major)
Phenethyl 4-ANPP (Minor)
4-ANPP (Minor)
Acetylfentanyl (Minor)
Norfentanyl (Minor)",Drug Seizure Sample,06/2023,Massachusetts,Lynn
8567,Heroin,"Fentanyl (12)
4-ANPP (4)
6-Acetylmorphine (1)
Caffeine (1)
Heroin (1)",Community Sample,06/2023,Massachusetts,North Adams
10406,Heroin,"Fentanyl (Major)
4-ANPP (Major)
Caffeine (Major)
Diphenhydramine (Major)
Quinine (Trace)",Community Sample,06/2023,Michigan,Grand Rapids
9156,Unknown,"Fentanyl (10)
4-ANPP (1)
Phenethyl-4-ANPP (trace)
Ethyl-4-ANPP (trace)",Community Sample,06/2023,Massachusetts,Boston
8572,"Fentanyl, Cocaine (Powder)","Caffeine (Minor)
Cocaine (Major)
Tramadol (Minor)
Lidocaine (Minor)
Fentanyl (Major)
Benzoylecgonine (Minor)
Phenethyl 4-ANPP (Minor)
4-ANPP (Minor)
Ecgonine methyl ester (Minor)
Norcocaine (Minor)
Ecgonine (Minor)
Valeryl fentanyl (Minor)
Xylazine (Trace)",Drug Seizure Sample,06/2023,Massachusetts,Lynn
8578,Fentanyl,"Fentanyl (Major)
Phenethyl 4-ANPP (Major)
Acetylfentanyl (Minor)
4-ANPP (Minor)
Norfentanyl (Minor)
Beta-hydroxyfentanyl (Minor)
4-anilinopiperidine (Minor)",Drug Seizure Sample,06/2023,Massachusetts,Lynn
8425,Crack (Rock),Cocaine (1),Community Sample,06/2023,Rhode Island,Providence
8418,Unknown (UNK),"Caffeine (Minor)
Paracetamol (Acetaminophen) (Minor)
Cocaine (Minor)
Fentanyl (Major)
Methamphetamine (Minor)
Xylazine (Minor)
Phenethyl 4-ANPP (Major)
Acetylfentanyl (Minor)
Benzoylecgonine (Minor)
Lamotrigine (Minor)
4-ethylamphetamine (Minor)
Beta-hydroxyfentanyl (Minor)",Community Sample,06/2023,Massachusetts,Hyannis
8650,Dope,"Fentanyl (10)
Para-fluorofentanyl (trace)
4-ANPP (2)",Community Sample,06/2023,Massachusetts,Boston
8651,Crack (Rock),"Cocaine (10)
Norcocaine (trace)",Community Sample,06/2023,Massachusetts,Boston
8649,Dope,"Fentanyl (10)
Cocaine (1)
Para-fluorofentanyl (1)
4-ANPP (5)
Phenethyl-4-ANPP (1)
para-Fluoro-Phenethyl-4-ANPP (trace)",Community Sample,06/2023,Massachusetts,Boston
8410,Not just cocaine,"Fentanyl (Major)
Xylazine (Minor)
4-ANPP (Minor)
Para-fluorofentanyl (Minor)
Despropionyl-para-fluorofentanyl (Minor)
Phenethyl 4-ANPP (Minor)",Community Sample,06/2023,Massachusetts,Mashpee
8413,Methamphetamine,"Methamphetamine (Major)
Amphetamine (Minor)
4-ethylamphetamine (Minor)",Community Sample,06/2023,Massachusetts,Hyannis
8414,Fentanyl,"Fentanyl (Minor)
Methamphetamine (Major)
Phenethyl 4-ANPP (Minor)
4-ANPP (Minor)
Xylazine (Trace)",Community Sample,06/2023,Massachusetts,Yarmouth
8415,Methamphetamine,"Methamphetamine (Major)
Fentanyl (Minor)
Phenethyl 4-ANPP (Minor)",Community Sample,06/2023,Massachusetts,Truro
8416,Fentanyl,"Paracetamol (Acetaminophen) (Minor)
Fentanyl (Major)
Methamphetamine (Minor)
Xylazine (Minor)
Para-fluorofentanyl (Minor)",Community Sample,06/2023,Massachusetts,Mashpee
8417,IDK,"Lidocaine (Minor)
Fentanyl (Major)
Methamphetamine (Major)
Xylazine (Minor)
Phenethyl 4-ANPP (Major)",Community Sample,06/2023,Massachusetts,Hyannis
8426,Fentanyl,"Fentanyl (18.00)
4-ANPP (6.00)
Phenethyl 4-ANPP (6.00)
4F-Phenethyl 4-ANPP (2.00)
N-Boc Norfentanyl (2.00)
Despropionyl-4-fluorofentanyl (1.00)",Community Sample,06/2023,Massachusetts,Quincy
8419,Cocaine (Powder),"Tetramisole/Levamisole (Trace)
Methyl Ecgonidine (MED) (Trace)
Phenacetin (Trace)
Cocaine (Powder) (Primary)",Community Sample,06/2023,New York,Watertown
8424,"Benzo Related Substance (e.g. Alprazolam (Xanax), Bromazolam, Etizolam, RCs)",Bromazolam (Primary),Community Sample,06/2023,Washington,Tacoma
8423,Molly,"N
N-Dimethylpentylone (Primary)",Community Sample,06/2023,New York,Watertown
8422,Olly,"N
N-Dimethylpentylone (Primary)",Community Sample,06/2023,New York,Watertown
8420,Olly,"N
N-Dimethylpentylone (Primary)",Community Sample,06/2023,New York,Watertown
8421,Crack (Rock),"Cocaine (Powder) (Primary)
Tetramisole/Levamisole (Trace)",Community Sample,06/2023,New York,Watertown
7423,"Fentanyl, M30 Pill (Percocet, Perc30, OC30)",No Compounds Of Interest Detected (Primary),Community Sample,05/2023,Washington,Walla Walla
7883,Fentanyl,"Fentanyl (75.00)
Para-fluorofentanyl (45.00)
4-ANPP (10.00)
Despropionyl-para-flurofentanyl (5.00)
Heroin (5.00)
Phenethyl 4-ANPP (5.00)
Caffeine (2.50)
4F-Phenethyl-4-ANPP (1.00)
Mannitol (inactive)",Community Sample,05/2023,Massachusetts,Boston
7449,Fentanyl,"Phenethyl 4-ANPP (Trace)
Ethyl 4-ANPP (Trace)
Fentanyl (Primary)
4-ANPP (Primary)",Community Sample,05/2023,Washington,Walla Walla
7448,"Fentanyl, M30 Pill (Percocet, Perc30, OC30), Other Drug",Etizolam (Primary),Community Sample,05/2023,Washington,Walla Walla
7881,Cocaine (Powder),"Cocaine (33.33)
Benzoylecgonine (6.67)
Methylecgonidine (3.33)
Tropacocaine (1.00)",Community Sample,05/2023,Massachusetts,Boston
7457,Crack (Rock),"Cocaine (20)
Methylecgonidine (1)",Community Sample,05/2023,Massachusetts,Brockton
7425,Fentanyl,"4-ANPP (Primary)
Fentanyl (Primary)
Ethyl 4-ANPP (Trace)
4-Anilinopiperidine (Trace)",Community Sample,05/2023,Washington,Walla Walla
7447,Fentanyl,"Fentanyl (Major)
Xylazine (Minor)
Phenethyl 4-ANPP (Minor)",Community Sample,05/2023,Massachusetts,Lawrence
7426,Methamphetamine,Methamphetamine (Primary),Community Sample,05/2023,Washington,Walla Walla
7429,Fentanyl,"Fentanyl (Primary)
4-ANPP (Trace)
Paracetamol (Acetaminophen) (Primary)
Ethyl 4-ANPP (Trace)",Community Sample,05/2023,Washington,Walla Walla
7430,Fentanyl,"4-ANPP (Trace)
Paracetamol (Acetaminophen) (Primary)
Fentanyl (Primary)",Community Sample,05/2023,Washington,Walla Walla
7431,Methamphetamine,Methamphetamine (Primary),Community Sample,05/2023,Washington,Walla Walla
7882,Fentanyl,Fentanyl (1.00),Community Sample,05/2023,Massachusetts,Boston
7444,Crack (Rock),Methamphetamine (Primary),Community Sample,05/2023,Washington,Tacoma
7445,Fentanyl,"Phenethyl 4-ANPP (Primary)
4-ANPP (Primary)
Methamphetamine (Trace)
Fentanyl (Primary)",Community Sample,05/2023,Washington,Tacoma
